Departamento Acccion de Servicio Social;Municipio Acccion de Servicio Social;Comunidad general;Desmovilizados;Desplazados por la violencia;Enfermos y personas con discapacidad;Indígenas;Infantes y adolescentes;Madres cabeza de familia;Negritudes;Tercera edad;Víctimas;FechaCorte;FechaActualizacion
Nariño;Pasto;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Ipiales;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;La Unión;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;La Llanada;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;La Unión;Sí;No;No;No;No;No;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Ipiales;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;San Andres De Tumaco;Sí;No;No;No;Sí;Sí;No;Sí;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;Sí;Sí;No;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Samaniego;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Albán;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Ricaurte;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;San Andres De Tumaco;No;No;No;No;Sí;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;San Andres De Tumaco;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Ipiales;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Chachagüí;No;No;No;Sí;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;La Cruz;No;No;No;No;No;No;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;No;No;No;No;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Túquerres;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Mallama;No;No;No;No;Sí;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;San Andres De Tumaco;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Taminango;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Chachagüí;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Linares;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Taminango;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;Sí;No;No;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Leiva;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;El Peñol;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Linares;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Policarpa;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Cumbal;Sí;No;No;No;No;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Tangua;Sí;No;No;No;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Taminango;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;San Andres De Tumaco;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Mallama;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;Sí;Sí;Sí;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Sandoná;Sí;No;No;No;No;Sí;No;Sí;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;San Andres De Tumaco;Sí;No;No;No;No;Sí;No;Sí;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;La Unión;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Los Andes;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Barbacoas;Sí;No;No;No;No;Sí;No;Sí;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Nariño;Pasto;Sí;No;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Abrego;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;No;No;Sí;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Pamplonita;Sí;Sí;No;Sí;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Chinácota;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;La Esperanza;Sí;No;No;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;No;Sí;No;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Puerto Santander;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Pamplona;Sí;Sí;No;Sí;No;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;Sí;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;San Cayetano;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;Sí;Sí;Sí;Sí;No;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;Sí;Sí;No;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;El Zulia;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;No;No;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Ocaña;Sí;Sí;Sí;No;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;La Playa;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Sardinata;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;No;Sí;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;No;No;Sí;Sí;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;San Cayetano;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Puerto Santander;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Chinácota;Sí;Sí;No;Sí;No;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;San Cayetano;Sí;Sí;No;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Los Patios;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Chinácota;Sí;Sí;Sí;Sí;No;Sí;No;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;El Zulia;Sí;Sí;Sí;Sí;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Puerto Santander;Sí;Sí;Sí;No;No;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;No;Sí;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;Sí;No;No;Sí;No;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Ocaña;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;El Zulia;Sí;Sí;Sí;Sí;No;No;No;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;El Zulia;Sí;Sí;Sí;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;No;Sí;No;No;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;La Esperanza;Sí;Sí;Sí;Sí;No;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Ocaña;Sí;No;No;Sí;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Abrego;Sí;No;No;Sí;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;Sí;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Ocaña;Sí;Sí;No;Sí;No;No;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Ocaña;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Abrego;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;No;No;No;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Sardinata;Sí;No;Sí;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;El Zulia;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Pamplona;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Sardinata;Sí;Sí;Sí;Sí;No;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Ocaña;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;Sí;No;No;Sí;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;No;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Puerto Santander;Sí;Sí;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;No;Sí;No;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;No;No;No;No;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cachirá;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;Sí;Sí;No;Sí;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Sardinata;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;La Esperanza;Sí;Sí;No;Sí;No;No;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;La Esperanza;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;Sí;Sí;No;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Ocaña;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Cúcuta;Sí;No;No;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Tibú;Sí;Sí;Sí;Sí;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Ocaña;Sí;No;No;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Abrego;Sí;No;No;No;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Durania;Sí;Sí;No;Sí;No;No;No;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Norte de Santander;Convención;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;Sí;Sí;No;Sí;Sí;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Valle Del Guamuez;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Guzmán;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;No;No;No;Sí;Sí;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Leguízamo;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Guzmán;No;No;No;No;Sí;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Guzmán;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Leguízamo;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;San Miguel;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;Sí;Sí;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Leguízamo;No;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;Sí;Sí;Sí;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;Sí;No;No;No;No;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Caicedo;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Leguízamo;Sí;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Orito;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Leguízamo;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Caicedo;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Orito;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Villagarzón;Sí;Sí;Sí;No;Sí;No;No;Sí;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;Sí;No;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Guzmán;Sí;No;No;No;No;No;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;San Miguel;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;San Miguel;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Villagarzón;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Valle Del Guamuez;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Guzmán;No;Sí;No;No;Sí;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Guzmán;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Villagarzón;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Orito;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Villagarzón;Sí;Sí;No;No;Sí;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Villagarzón;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Orito;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Mocoa;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Leguízamo;Sí;Sí;Sí;Sí;Sí;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Putumayo;Puerto Asís;Sí;Sí;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
